Type Ligne,Identifiant de l'élément,Structure,Type de l'élément,Statut de l'élément,Nom base français,Nom base anglais,Nom base espagnol,Nom attribut français,Nom attribut anglais,Nom attribut espagnol,Nom frontière français,Nom frontière anglais,Nom frontière espagnol,Code de la catégorie,Tags français,Tags anglais,Tags espagnol,Unité français,Unité anglais,Unité espagnol,Contributeur,Autres Contributeurs,Programme,Url du programme,Source,Localisation géographique,Sous-localisation géographique français,Sous-localisation géographique anglais,Sous-localisation géographique espagnol,Date de création,Date de modification,Période de validité,Incertitude,Réglementations,Transparence,Qualité,Qualité TeR,Qualité GR,Qualité TiR,Qualité C,Qualité P,Qualité M,Commentaire français,Commentaire anglais,Commentaire espagnol,Type poste,Nom poste français,Nom poste anglais,Nom poste espagnol,Total poste non décomposé,CO2f,CH4f,CH4b,N2O,Code gaz supplémentaire 1,Valeur gaz supplémentaire 1,Code gaz supplémentaire 2,Valeur gaz supplémentaire 2,Code gaz supplémentaire 3,Valeur gaz supplémentaire 3,Code gaz supplémentaire 4,Valeur gaz supplémentaire 4,Code gaz supplémentaire 5,Valeur gaz supplémentaire 5,Autres GES,CO2b
Poste,28088,élément décomposé par poste et par gaz,Facteur d'émission,Valide générique,Avion passagers,Passengers aircraft,,"20-50 sièges, 1000-3500 kms, 2018","20-50 seats, 1000-3500 kms, 2018",,AVEC trainées,With contrails,,Transport de marchandises > Aérien > Avion passager > Capacité 20-50 sièges : détail par kms parcourus,,,,kgCO2e/t.km,kgCO2e/t.km,,GT Transport Base Carbone,,,,Ecocalculateur DGAC,France continentale,,,,28/04/2020,28/04/2020,31-Mar-21,70,DonnÃ©es de l'article L229-25 de la loi TECV,4,,5,2,4,5,2,2,Données intégrant l'impact induit des trainées de condensation - Ne pas utiliser dans le cadre de l'info GES des transports.,Data integrating impacts due to contrails - Do not use in the context of transport GHG info.,,Combustion,Carburant,Fuel,,2.35,2.33,3.00E-04,0,0.0173,,0,,,,,,,,,0,0
Poste,28122,élément décomposé par poste et par gaz,Facteur d'émission,Valide générique,Avion passagers,Passengers aircraft,,"20-50 sièges, 1000-3500 kms, 2018","20-50 seats, 1000-3500 kms, 2018",,AVEC trainées,With contrails,,Transport de personnes > Aérien > Par capacité d'avion > Capacité 20-50 sièges : détail par kms parcourus,,,,kgCO2e/peq.km,kgCO2e/peq.km,,GT Transport Base Carbone,,,,Ecocalculateur DGAC,France continentale,,,,28/04/2020,28/04/2020,31-Mar-21,70,DonnÃ©es de l'article L229-25 de la loi TECV,4,,5,2,4,5,2,2,Données intégrant l'impact induit des trainées de condensation - Ne pas utiliser dans le cadre de l'info GES des transports.,Data integrating impacts due to contrails - Do not use in the context of transport GHG info.,,Combustion,Carburant,Fuel,,0.235,0.233,3.00E-05,0,1.72E-03,,0,,,,,,,,,0,0
Poste,28072,élément décomposé par poste et par gaz,Facteur d'émission,Valide générique,Avion passagers,Passengers aircraft,,"20-50 sièges, 500-1000 kms, 2018","20-50 seats, 500-1000 kms, 2018",,AVEC trainées,With contrails,,Transport de marchandises > Aérien > Avion passager > Capacité 20-50 sièges : détail par kms parcourus,,,,kgCO2e/t.km,kgCO2e/t.km,,GT Transport Base Carbone,,,,Ecocalculateur DGAC,France continentale,,,,28/04/2020,28/04/2020,31-Mar-21,70,DonnÃ©es de l'article L229-25 de la loi TECV,4,,5,2,4,5,2,2,Données intégrant l'impact induit des trainées de condensation - Ne pas utiliser dans le cadre de l'info GES des transports.,Data integrating impacts due to contrails - Do not use in the context of transport GHG info.,,Combustion,Carburant,Fuel,,1.85,1.84,6.99E-04,0,0.0136,,0,,,,,,,,,0,0
Poste,28106,élément décomposé par poste et par gaz,Facteur d'émission,Valide générique,Avion passagers,Passengers aircraft,,"20-50 sièges, 500-1000 kms, 2018","20-50 seats, 500-1000 kms, 2018",,AVEC trainées,With contrails,,Transport de personnes > Aérien > Par capacité d'avion > Capacité 20-50 sièges : détail par kms parcourus,,,,kgCO2e/peq.km,kgCO2e/peq.km,,GT Transport Base Carbone,,,,Ecocalculateur DGAC,France continentale,,,,28/04/2020,28/04/2020,31-Mar-21,70,DonnÃ©es de l'article L229-25 de la loi TECV,4,,5,2,4,5,2,2,Données intégrant l'impact induit des trainées de condensation - Ne pas utiliser dans le cadre de l'info GES des transports.,Data integrating impacts due to contrails - Do not use in the context of transport GHG info.,,Combustion,Carburant,Fuel,,0.185,0.184,6.90E-05,0,1.35E-03,,0,,,,,,,,,0,0
Poste,28070,élément décomposé par poste et par gaz,Facteur d'émission,Valide générique,Avion passagers,Passengers aircraft,,"20-50 sièges, <500 kms jet, 2018","20-50 seats, <500 kms jet, 2018",,AVEC trainées,With contrails,,Transport de marchandises > Aérien > Avion passager > Capacité 20-50 sièges : détail par kms parcourus,,,,kgCO2e/t.km,kgCO2e/t.km,,GT Transport Base Carbone,,,,Ecocalculateur DGAC,France continentale,,,,28/04/2020,28/04/2020,31-Mar-21,70,DonnÃ©es de l'article L229-25 de la loi TECV,4,,5,2,4,5,2,2,Données intégrant l'impact induit des trainées de condensation - Ne pas utiliser dans le cadre de l'info GES des transports.,Data integrating impacts due to contrails - Do not use in the context of transport GHG info.,,Combustion,Carburant,Fuel,,2.39,2.37,6.99E-04,0,0.0175,,0,,,,,,,,,0,0
Poste,28104,élément décomposé par poste et par gaz,Facteur d'émission,Valide générique,Avion passagers,Passengers aircraft,,"20-50 sièges, <500 kms jet, 2018","20-50 seats, <500 kms jet, 2018",,AVEC trainées,With contrails,,Transport de personnes > Aérien > Par capacité d'avion > Capacité 20-50 sièges : détail par kms parcourus,,,,kgCO2e/peq.km,kgCO2e/peq.km,,GT Transport Base Carbone,,,,Ecocalculateur DGAC,France continentale,,,,28/04/2020,28/04/2020,31-Mar-21,70,DonnÃ©es de l'article L229-25 de la loi TECV,4,,5,2,4,5,2,2,Données intégrant l'impact induit des trainées de condensation - Ne pas utiliser dans le cadre de l'info GES des transports.,Data integrating impacts due to contrails - Do not use in the context of transport GHG info.,,Combustion,Carburant,Fuel,,0.239,0.237,6.90E-05,0,1.75E-03,,0,,,,,,,,,0,0
Poste,28068,élément décomposé par poste et par gaz,Facteur d'émission,Valide générique,Avion passagers,Passengers aircraft,,"20-50 sièges, <500 kms turboprop, 2018","20-50 seats, <500 kms turboprop, 2018",,AVEC trainées,With contrails,,Transport de marchandises > Aérien > Avion passager > Capacité 20-50 sièges : détail par kms parcourus,,,,kgCO2e/t.km,kgCO2e/t.km,,GT Transport Base Carbone,,,,Ecocalculateur DGAC,France continentale,,,,28/04/2020,28/04/2020,31-Mar-21,70,DonnÃ©es de l'article L229-25 de la loi TECV,4,,5,2,4,5,2,2,Données intégrant l'impact induit des trainées de condensation - Ne pas utiliser dans le cadre de l'info GES des transports.,Data integrating impacts due to contrails - Do not use in the context of transport GHG info.,,Combustion,Carburant,Fuel,,1.65,1.64,2.70E-03,0,0.0122,,0,,,,,,,,,0,0
Poste,28102,élément décomposé par poste et par gaz,Facteur d'émission,Valide générique,Avion passagers,Passengers aircraft,,"20-50 sièges, <500 kms turboprop, 2018","20-50 seats, <500 kms turboprop, 2018",,AVEC trainées,With contrails,,Transport de personnes > Aérien > Par capacité d'avion > Capacité 20-50 sièges : détail par kms parcourus,,,,kgCO2e/peq.km,kgCO2e/peq.km,,GT Transport Base Carbone,,,,Ecocalculateur DGAC,France continentale,,,,28/04/2020,28/04/2020,31-Mar-21,70,DonnÃ©es de l'article L229-25 de la loi TECV,4,,5,2,4,5,2,2,Données intégrant l'impact induit des trainées de condensation - Ne pas utiliser dans le cadre de l'info GES des transports.,Data integrating impacts due to contrails - Do not use in the context of transport GHG info.,,Combustion,Carburant,Fuel,,0.165,0.164,2.70E-04,0,1.22E-03,,0,,,,,,,,,0,0
Poste,28080,élément décomposé par poste et par gaz,Facteur d'émission,Valide générique,Avion passagers,Passengers aircraft,,"51-100 sièges, 1000-3500 kms, 2018","51-100 seats, 1000-3500 kms, 2018",,AVEC trainées,With contrails,,Transport de marchandises > Aérien > Avion passager > Capacité 51-100 sièges : détail par kms parcourus,,,,kgCO2e/t.km,kgCO2e/t.km,,GT Transport Base Carbone,,,,Ecocalculateur DGAC,France continentale,,,,28/04/2020,28/04/2020,31-Mar-21,70,DonnÃ©es de l'article L229-25 de la loi TECV,4,,5,2,4,5,2,2,Données intégrant l'impact induit des trainées de condensation - Ne pas utiliser dans le cadre de l'info GES des transports.,Data integrating impacts due to contrails - Do not use in the context of transport GHG info.,,Combustion,Carburant,Fuel,,1.2,1.19,2.01E-04,0,8.80E-03,,0,,,,,,,,,0,0
Poste,28114,élément décomposé par poste et par gaz,Facteur d'émission,Valide générique,Avion passagers,Passengers aircraft,,"51-100 sièges, 1000-3500 kms, 2018","51-100 seats, 1000-3500 kms, 2018",,AVEC trainées,With contrails,,Transport de personnes > Aérien > Par capacité d'avion > Capacité 51-100 sièges : détail par kms parcourus,,,,kgCO2e/peq.km,kgCO2e/peq.km,,GT Transport Base Carbone,,,,Ecocalculateur DGAC,France continentale,,,,28/04/2020,28/04/2020,31-Mar-21,70,DonnÃ©es de l'article L229-25 de la loi TECV,4,,5,2,4,5,2,2,Données intégrant l'impact induit des trainées de condensation - Ne pas utiliser dans le cadre de l'info GES des transports.,Data integrating impacts due to contrails - Do not use in the context of transport GHG info.,,Combustion,Carburant,Fuel,,0.12,0.119,2.10E-05,0,8.75E-04,,0,,,,,,,,,0,0
Poste,28078,élément décomposé par poste et par gaz,Facteur d'émission,Valide générique,Avion passagers,Passengers aircraft,,"51-100 sièges, 500-1000 kms, 2018","51-100 seats, 500-1000 kms, 2018",,AVEC trainées,With contrails,,Transport de marchandises > Aérien > Avion passager > Capacité 51-100 sièges : détail par kms parcourus,,,,kgCO2e/t.km,kgCO2e/t.km,,GT Transport Base Carbone,,,,Ecocalculateur DGAC,France continentale,,,,28/04/2020,28/04/2020,31-Mar-21,70,DonnÃ©es de l'article L229-25 de la loi TECV,4,,5,2,4,5,2,2,Données intégrant l'impact induit des trainées de condensation - Ne pas utiliser dans le cadre de l'info GES des transports.,Data integrating impacts due to contrails - Do not use in the context of transport GHG info.,,Combustion,Carburant,Fuel,,1.52,1.51,2.01E-04,0,0.0112,,0,,,,,,,,,0,0
Poste,28112,élément décomposé par poste et par gaz,Facteur d'émission,Valide générique,Avion passagers,Passengers aircraft,,"51-100 sièges, 500-1000 kms, 2018","51-100 seats, 500-1000 kms, 2018",,AVEC trainées,With contrails,,Transport de personnes > Aérien > Par capacité d'avion > Capacité 51-100 sièges : détail par kms parcourus,,,,kgCO2e/peq.km,kgCO2e/peq.km,,GT Transport Base Carbone,,,,Ecocalculateur DGAC,France continentale,,,,28/04/2020,28/04/2020,31-Mar-21,70,DonnÃ©es de l'article L229-25 de la loi TECV,4,,5,2,4,5,2,2,Données intégrant l'impact induit des trainées de condensation - Ne pas utiliser dans le cadre de l'info GES des transports.,Data integrating impacts due to contrails - Do not use in the context of transport GHG info.,,Combustion,Carburant,Fuel,,0.152,0.151,2.10E-05,0,1.11E-03,,0,,,,,,,,,0,0
Poste,28076,élément décomposé par poste et par gaz,Facteur d'émission,Valide générique,Avion passagers,Passengers aircraft,,"51-100 sièges, <500 kms  jet, 2018","51-100 seats, <500 kms  jet, 2018",,AVEC trainées,With contrails,,Transport de marchandises > Aérien > Avion passager > Capacité 51-100 sièges : détail par kms parcourus,,,,kgCO2e/t.km,kgCO2e/t.km,,GT Transport Base Carbone,,,,Ecocalculateur DGAC,France continentale,,,,28/04/2020,28/04/2020,31-Mar-21,70,DonnÃ©es de l'article L229-25 de la loi TECV,4,,5,2,4,5,2,2,Données intégrant l'impact induit des trainées de condensation - Ne pas utiliser dans le cadre de l'info GES des transports.,Data integrating impacts due to contrails - Do not use in the context of transport GHG info.,,Combustion,Carburant,Fuel,,2,1.98,3.00E-04,0,0.0147,,0,,,,,,,,,0,0
Poste,28110,élément décomposé par poste et par gaz,Facteur d'émission,Valide générique,Avion passagers,Passengers aircraft,,"51-100 sièges, <500 kms  jet, 2018","51-100 seats, <500 kms  jet, 2018",,AVEC trainées,With contrails,,Transport de personnes > Aérien > Par capacité d'avion > Capacité 51-100 sièges : détail par kms parcourus,,,,kgCO2e/peq.km,kgCO2e/peq.km,,GT Transport Base Carbone,,,,Ecocalculateur DGAC,France continentale,,,,28/04/2020,28/04/2020,31-Mar-21,70,DonnÃ©es de l'article L229-25 de la loi TECV,4,,5,2,4,5,2,2,Données intégrant l'impact induit des trainées de condensation - Ne pas utiliser dans le cadre de l'info GES des transports.,Data integrating impacts due to contrails - Do not use in the context of transport GHG info.,,Combustion,Carburant,Fuel,,0.199,0.198,3.00E-05,0,1.46E-03,,0,,,,,,,,,0,0
Poste,28074,élément décomposé par poste et par gaz,Facteur d'émission,Valide générique,Avion passagers,Passengers aircraft,,"51-100 sièges, <500 kms  turboprop, 2018","51-100 seats, <500 kms  turboprop, 2018",,AVEC trainées,With contrails,,Transport de marchandises > Aérien > Avion passager > Capacité 51-100 sièges : détail par kms parcourus,,,,kgCO2e/t.km,kgCO2e/t.km,,GT Transport Base Carbone,,,,Ecocalculateur DGAC,France continentale,,,,28/04/2020,28/04/2020,31-Mar-21,70,"DonnÃ©es de l'article L229-25 de la loi TECV, DonnÃ©es de l'article L1431.3 du code des transports",4,,5,2,4,5,2,2,Données intégrant l'impact induit des trainées de condensation - Ne pas utiliser dans le cadre de l'info GES des transports.,Data integrating impacts due to contrails - Do not use in the context of transport GHG info.,,Combustion,Carburant,Fuel,,1.17,1.16,2.10E-03,0,8.61E-03,,0,,,,,,,,,0,0
Poste,28108,élément décomposé par poste et par gaz,Facteur d'émission,Valide générique,Avion passagers,Passengers aircraft,,"51-100 sièges, <500 kms  turboprop, 2018","51-100 seats, <500 kms  turboprop, 2018",,AVEC trainées,With contrails,,Transport de personnes > Aérien > Par capacité d'avion > Capacité 51-100 sièges : détail par kms parcourus,,,,kgCO2e/peq.km,kgCO2e/peq.km,,GT Transport Base Carbone,,,,Ecocalculateur DGAC,France continentale,,,,28/04/2020,28/04/2020,31-Mar-21,70,DonnÃ©es de l'article L229-25 de la loi TECV,4,,5,2,4,5,2,2,Données intégrant l'impact induit des trainées de condensation - Ne pas utiliser dans le cadre de l'info GES des transports.,Data integrating impacts due to contrails - Do not use in the context of transport GHG info.,,Combustion,Carburant,Fuel,,0.117,0.116,2.10E-04,0,8.48E-04,,0,,,,,,,,,0,0
Poste,28092,élément décomposé par poste et par gaz,Facteur d'émission,Valide générique,Avion passagers,Passengers aircraft,,">220 sièges, 1000-3500 kms, 2018",">220 seats, 1000-3500 kms, 2018",,AVEC trainées,With contrails,,Transport de marchandises > Aérien > Avion passager > Capacité >220 sièges : détail par kms parcourus,,,,kgCO2e/t.km,kgCO2e/t.km,,GT Transport Base Carbone,,,,Ecocalculateur DGAC,France continentale,,,,28/04/2020,28/04/2020,31-Mar-21,70,"DonnÃ©es de l'article L229-25 de la loi TECV, DonnÃ©es de l'article L1431.3 du code des transports",4,,5,2,4,5,2,2,Données intégrant l'impact induit des trainées de condensation - Ne pas utiliser dans le cadre de l'info GES des transports.,Data integrating impacts due to contrails - Do not use in the context of transport GHG info.,,Combustion,Carburant,Fuel,,0.807,0.801,9.90E-05,0,5.91E-03,,0,,,,,,,,,0,0
Poste,28126,élément décomposé par poste et par gaz,Facteur d'émission,Valide générique,Avion passagers,Passengers aircraft,,">220 sièges, 1000-3500 kms, 2018",">220 seats, 1000-3500 kms, 2018",,AVEC trainées,With contrails,,Transport de personnes > Aérien > Par capacité d'avion > Capacité >220 sièges : détail par kms parcourus,,,,kgCO2e/peq.km,kgCO2e/peq.km,,GT Transport Base Carbone,,,,Ecocalculateur DGAC,France continentale,,,,28/04/2020,28/04/2020,31-Mar-21,70,DonnÃ©es de l'article L229-25 de la loi TECV,4,,5,2,4,5,2,2,Données intégrant l'impact induit des trainées de condensation - Ne pas utiliser dans le cadre de l'info GES des transports.,Data integrating impacts due to contrails - Do not use in the context of transport GHG info.,,Combustion,Carburant,Fuel,,0.0807,0.0801,9.00E-06,0,5.83E-04,,0,,,,,,,,,0,0
Poste,28094,élément décomposé par poste et par gaz,Facteur d'émission,Valide générique,Avion passagers,Passengers aircraft,,">220 sièges, >3500 kms, 2018",">220 seats, >3500 kms, 2018",,AVEC trainées,With contrails,,Transport de marchandises > Aérien > Avion passager > Capacité >220 sièges : détail par kms parcourus,,,,kgCO2e/t.km,kgCO2e/t.km,,GT Transport Base Carbone,,,,Ecocalculateur DGAC,France continentale,,,,28/04/2020,28/04/2020,31-Mar-21,70,"DonnÃ©es de l'article L229-25 de la loi TECV, DonnÃ©es de l'article L1431.3 du code des transports",4,,5,2,4,5,2,2,Données intégrant l'impact induit des trainées de condensation - Ne pas utiliser dans le cadre de l'info GES des transports.,Data integrating impacts due to contrails - Do not use in the context of transport GHG info.,,Combustion,Carburant,Fuel,,0.686,0.681,0,0,5.01E-03,,0,,,,,,,,,0,0
Poste,28128,élément décomposé par poste et par gaz,Facteur d'émission,Valide générique,Avion passagers,Passengers aircraft,,">220 sièges, >3500 kms, 2018",">220 seats, >3500 kms, 2018",,AVEC trainées,With contrails,,Transport de personnes > Aérien > Par capacité d'avion > Capacité >220 sièges : détail par kms parcourus,,,,kgCO2e/peq.km,kgCO2e/peq.km,,GT Transport Base Carbone,,,,Ecocalculateur DGAC,France continentale,,,,28/04/2020,28/04/2020,31-Mar-21,70,DonnÃ©es de l'article L229-25 de la loi TECV,4,,5,2,4,5,2,2,Données intégrant l'impact induit des trainées de condensation - Ne pas utiliser dans le cadre de l'info GES des transports.,Data integrating impacts due to contrails - Do not use in the context of transport GHG info.,,Combustion,Carburant,Fuel,,0.0686,0.0681,0,0,5.04E-04,,0,,,,,,,,,0,0
Poste,28096,élément décomposé par poste et par gaz,Facteur d'émission,Valide générique,Avion passagers,Passengers aircraft,,"Court courrier, 2018","short-haul flight, 2018",,AVEC trainées,With contrails,,"Transport de marchandises > Aérien > Avion passager > Court, Moyen, Long courrier (Valeurs moyennes)",,,,kgCO2e/t.km,kgCO2e/t.km,,GT Transport Base Carbone,,,,Ecocalculateur DGAC,France continentale,,,,28/04/2020,28/04/2020,31-Mar-21,70,"DonnÃ©es de l'article L229-25 de la loi TECV, DonnÃ©es de l'article L1431.3 du code des transports",4,,5,2,4,5,2,2,Données intégrant l'impact induit des trainées de condensation - Ne pas utiliser dans le cadre de l'info GES des transports.,Data integrating impacts due to contrails - Do not use in the context of transport GHG info.,,Combustion,Carburant,Fuel,,1.17,1.16,2.79E-04,0,8.56E-03,,0,,,,,,,,,0,0
Poste,28130,élément décomposé par poste et par gaz,Facteur d'émission,Valide générique,Avion passagers,Passengers aircraft,,"Court courrier, 2018","short-haul flight, 2018",,AVEC trainées,With contrails,,"Transport de personnes > Aérien > Court, Moyen, Long courrier (Valeurs moyennes)",,,,kgCO2e/peq.km,kgCO2e/peq.km,,GT Transport Base Carbone,,,,Ecocalculateur DGAC,France continentale,,,,28/04/2020,28/04/2020,31-Mar-21,70,DonnÃ©es de l'article L229-25 de la loi TECV,4,,5,2,4,5,2,2,Données intégrant l'impact induit des trainées de condensation - Ne pas utiliser dans le cadre de l'info GES des transports.,Data integrating impacts due to contrails - Do not use in the context of transport GHG info.,,Combustion,Carburant,Fuel,,0.117,0.116,2.70E-05,0,8.48E-04,,0,,,,,,,,,0,0
Poste,28100,élément décomposé par poste et par gaz,Facteur d'émission,Valide générique,Avion passagers,Passengers aircraft,,"Long courrier, 2018","long-haul flight, 2018",,AVEC trainées,With contrails,,"Transport de marchandises > Aérien > Avion passager > Court, Moyen, Long courrier (Valeurs moyennes)",,,,kgCO2e/t.km,kgCO2e/t.km,,GT Transport Base Carbone,,,,Ecocalculateur DGAC,France continentale,,,,28/04/2020,28/04/2020,31-Mar-21,70,"DonnÃ©es de l'article L229-25 de la loi TECV, DonnÃ©es de l'article L1431.3 du code des transports",4,,5,2,4,5,2,2,Données intégrant l'impact induit des trainées de condensation - Ne pas utiliser dans le cadre de l'info GES des transports.,Data integrating impacts due to contrails - Do not use in the context of transport GHG info.,,Combustion,Carburant,,,0.687,0.682,0,0,5.01E-03,,,,,,,,,,,0,0
Poste,28134,élément décomposé par poste et par gaz,Facteur d'émission,Valide générique,Avion passagers,Passengers aircraft,,"Long courrier, 2018","long-haul flight, 2018",,AVEC trainées,With contrails,,"Transport de personnes > Aérien > Court, Moyen, Long courrier (Valeurs moyennes)",,,,kgCO2e/peq.km,kgCO2e/peq.km,,GT Transport Base Carbone,,,,Ecocalculateur DGAC,France continentale,,,,28/04/2020,28/04/2020,31-Mar-21,70,DonnÃ©es de l'article L229-25 de la loi TECV,4,,5,2,4,5,2,2,Données intégrant l'impact induit des trainées de condensation - Ne pas utiliser dans le cadre de l'info GES des transports.,Data integrating impacts due to contrails - Do not use in the context of transport GHG info.,,Combustion,Carburant,Fuel,,0.0687,0.0682,0,0,5.04E-04,,0,,,,,,,,,0,0
